obstime,station_code,tempr,ap,ws,wd,rh
2016-10-26 03:00:00,MAITRI,-6.9,968.9,39.2,311.0,67.0
2016-10-26 04:00:00,MAITRI,-6.9,968.2,33.6,297.0,78.0
2016-10-26 05:00:00,MAITRI,-6.5,967.1,40.0,306.0,80.0
2016-10-26 06:00:00,MAITRI,-6.7,967.0,37.1,304.0,87.0
2016-10-26 07:00:00,MAITRI,-6.4,966.4,38.3,303.0,85.0
2016-10-26 08:00:00,MAITRI,-6.1,966.1,37.8,304.0,80.0
2016-10-26 09:00:00,MAITRI,-6.2,965.2,38.0,302.0,85.0
2016-10-26 10:00:00,MAITRI,-6.0,963.2,38.1,302.0,80.0
2016-10-26 11:00:00,MAITRI,-5.3,961.0,43.6,305.0,66.0
2016-10-26 12:00:00,MAITRI,-4.8,959.5,42.0,297.0,59.0
2016-10-26 13:00:00,MAITRI,-3.7,957.8,41.0,302.0,50.0
2016-10-26 14:00:00,MAITRI,-3.3,955.9,45.2,317.0,48.0
2016-10-26 15:00:00,MAITRI,-3.7,954.6,48.3,290.0,50.0
2016-10-26 16:00:00,MAITRI,-4.9,952.8,50.4,289.0,52.0
2016-10-26 17:00:00,MAITRI,-5.2,952.5,49.1,289.0,50.0
2016-10-26 18:00:00,MAITRI,-5.1,951.9,49.3,305.0,50.0
2016-10-26 19:00:00,MAITRI,-5.3,951.4,47.2,296.0,48.0
2016-10-26 20:00:00,MAITRI,-5.7,951.2,45.2,293.0,51.0
2016-10-26 21:00:00,MAITRI,-5.8,950.3,44.3,296.0,52.0
2016-10-26 22:00:00,MAITRI,-6.0,949.8,44.8,302.0,50.0
2016-10-26 23:00:00,MAITRI,-6.5,948.6,45.4,294.0,51.0
2016-10-27 00:00:00,MAITRI,-6.5,948.4,44.7,291.0,48.0
2016-10-27 01:00:00,MAITRI,-6.6,948.9,43.3,280.0,51.0
2016-10-27 02:00:00,MAITRI,-7.0,949.0,44.0,283.0,54.0
2016-10-27 03:00:00,MAITRI,-7.1,948.6,43.1,289.0,52.0
2016-10-27 04:00:00,MAITRI,-7.1,948.6,41.5,294.0,54.0
2016-10-27 05:00:00,MAITRI,-6.8,949.4,40.4,298.0,54.0
2016-10-27 06:00:00,MAITRI,-6.5,949.6,46.0,309.0,49.0
2016-10-27 07:00:00,MAITRI,-6.5,950.3,41.6,320.0,50.0
2016-10-27 08:00:00,MAITRI,-6.4,950.8,41.1,308.0,50.0
2016-10-27 09:00:00,MAITRI,-6.3,950.8,40.5,304.0,50.0
2016-10-27 10:00:00,MAITRI,-6.0,951.1,40.7,302.0,52.0
2016-10-27 11:00:00,MAITRI,-5.9,951.4,41.9,302.0,52.0
2016-10-27 12:00:00,MAITRI,-5.6,951.6,39.0,298.0,53.0
2016-10-27 13:00:00,MAITRI,-5.3,951.7,40.8,299.0,50.0
2016-10-27 14:00:00,MAITRI,-5.3,952.0,40.5,293.0,53.0
2016-10-27 15:00:00,MAITRI,-5.3,952.5,34.7,293.0,55.0
2016-10-27 16:00:00,MAITRI,-5.5,952.6,34.8,293.0,54.0
2016-10-27 17:00:00,MAITRI,-5.6,953.1,37.0,291.0,54.0
2016-10-27 18:00:00,MAITRI,-5.8,953.5,35.6,291.0,55.0
2016-10-27 19:00:00,MAITRI,-6.1,953.6,34.9,294.0,56.0
2016-10-27 20:00:00,MAITRI,-6.2,953.9,32.1,298.0,54.0
2016-10-27 21:00:00,MAITRI,-6.9,954.2,35.7,302.0,55.0
2016-10-27 22:00:00,MAITRI,-7.0,954.1,37.8,303.0,55.0
2016-10-27 23:00:00,MAITRI,-7.0,954.4,37.9,303.0,56.0
2016-10-28 00:00:00,MAITRI,-6.9,954.5,36.9,306.0,54.0
2016-10-28 01:00:00,MAITRI,-6.8,954.3,36.0,301.0,50.0
2016-10-28 02:00:00,MAITRI,-6.6,954.1,40.5,304.0,45.0
2016-10-28 03:00:00,MAITRI,-7.0,954.4,35.6,292.0,50.0
2016-10-28 04:00:00,MAITRI,-7.2,954.4,40.6,304.0,52.0
2016-10-28 05:00:00,MAITRI,-6.7,954.9,41.1,303.0,47.0
2016-10-28 06:00:00,MAITRI,-6.6,955.7,38.8,303.0,48.0
2016-10-28 07:00:00,MAITRI,-6.6,955.9,37.2,305.0,48.0
2016-10-28 08:00:00,MAITRI,-6.3,955.6,37.8,303.0,48.0
2016-10-28 09:00:00,MAITRI,-6.0,955.6,37.8,302.0,48.0
2016-10-28 10:00:00,MAITRI,-5.8,955.4,37.9,299.0,49.0
2016-10-28 11:00:00,MAITRI,-5.6,955.6,34.9,299.0,50.0
2016-10-28 12:00:00,MAITRI,-5.2,955.2,33.2,297.0,49.0
2016-10-28 13:00:00,MAITRI,-5.1,955.1,37.2,295.0,48.0
2016-10-28 14:00:00,MAITRI,-5.1,954.8,36.2,300.0,48.0
2016-10-28 15:00:00,MAITRI,-5.2,954.8,35.3,304.0,47.0
2016-10-28 16:00:00,MAITRI,-5.4,954.9,33.0,302.0,49.0
2016-10-28 17:00:00,MAITRI,-5.7,954.9,34.5,308.0,48.0
2016-10-28 18:00:00,MAITRI,-6.1,954.8,37.9,311.0,47.0
2016-10-28 19:00:00,MAITRI,-6.4,955.3,36.4,309.0,47.0
2016-10-28 20:00:00,MAITRI,-6.6,955.4,37.8,307.0,44.0
2016-10-28 21:00:00,MAITRI,-6.6,955.3,40.3,312.0,42.0
2016-10-28 22:00:00,MAITRI,-6.6,955.1,43.6,318.0,39.0
2016-10-28 23:00:00,MAITRI,-6.6,955.1,39.5,317.0,41.0
2016-10-29 00:00:00,MAITRI,-6.5,954.7,39.0,314.0,38.0
2016-10-29 01:00:00,MAITRI,-6.9,954.9,39.5,313.0,38.0
2016-10-29 02:00:00,MAITRI,-8.2,954.8,41.4,334.0,43.0
2016-10-29 03:00:00,MAITRI,-8.9,954.5,41.8,344.0,42.0
2016-10-29 04:00:00,MAITRI,-9.0,954.4,41.2,341.0,42.0
2016-10-29 05:00:00,MAITRI,-8.9,954.4,42.4,342.0,41.0
2016-10-29 06:00:00,MAITRI,-8.4,954.4,40.8,342.0,41.0
2016-10-29 07:00:00,MAITRI,-7.8,954.6,37.1,344.0,39.0
2016-10-29 08:00:00,MAITRI,-7.3,954.6,34.8,347.0,41.0
2016-10-29 09:00:00,MAITRI,-6.3,954.4,38.1,331.0,38.0
2016-10-29 10:00:00,MAITRI,-6.0,954.3,32.2,329.0,42.0
2016-10-29 11:00:00,MAITRI,-5.5,954.1,32.3,331.0,43.0
2016-10-29 12:00:00,MAITRI,-5.2,954.2,28.2,343.0,43.0
2016-10-29 13:00:00,MAITRI,-4.5,954.0,26.2,338.0,38.0
2016-10-29 14:00:00,MAITRI,-4.2,953.9,23.7,340.0,39.0
2016-10-29 15:00:00,MAITRI,-4.5,953.7,25.1,342.0,38.0
2016-10-29 16:00:00,MAITRI,-5.2,953.4,23.5,350.0,42.0
2016-10-29 17:00:00,MAITRI,-5.9,953.4,27.2,347.0,40.0
2016-10-29 18:00:00,MAITRI,-6.7,953.2,25.3,353.0,39.0
2016-10-29 19:00:00,MAITRI,-7.9,953.2,31.1,352.0,37.0
2016-10-29 20:00:00,MAITRI,-9.1,953.1,30.7,351.0,38.0
2016-10-29 21:00:00,MAITRI,-9.9,952.7,34.5,352.0,38.0
2016-10-29 22:00:00,MAITRI,-10.1,952.1,30.7,352.0,35.0
2016-10-29 23:00:00,MAITRI,-10.1,951.5,32.4,354.0,35.0
2016-10-30 00:00:00,MAITRI,-10.7,951.1,32.0,354.0,37.0
2016-10-30 01:00:00,MAITRI,-10.5,950.6,30.5,353.0,39.0
2016-10-30 02:00:00,MAITRI,-9.7,950.1,31.5,351.0,37.0
2016-10-30 03:00:00,MAITRI,-9.7,949.5,33.2,356.0,39.0
2016-10-30 04:00:00,MAITRI,-9.1,949.2,33.3,355.0,41.0
2016-10-30 05:00:00,MAITRI,-8.5,948.6,31.4,355.0,44.0
2016-10-30 06:00:00,MAITRI,-7.4,948.1,31.7,354.0,40.0
2016-10-30 07:00:00,MAITRI,-6.4,947.6,29.1,354.0,40.0
2016-10-30 08:00:00,MAITRI,-5.6,946.6,27.0,353.0,40.0
2016-10-30 09:00:00,MAITRI,-4.5,945.5,25.5,353.0,40.0
2016-10-30 10:00:00,MAITRI,-3.0,944.1,27.6,345.0,37.0
2016-10-30 11:00:00,MAITRI,-2.3,942.9,24.0,355.0,42.0
2016-10-30 12:00:00,MAITRI,-1.9,941.9,20.5,352.0,44.0
2016-10-30 13:00:00,MAITRI,-1.6,941.5,18.8,193.0,42.0
2016-10-30 14:00:00,MAITRI,-0.9,941.0,24.6,312.0,49.0
2016-10-30 15:00:00,MAITRI,-1.2,940.1,24.5,346.0,54.0
2016-10-30 16:00:00,MAITRI,-1.9,939.5,27.1,341.0,58.0
2016-10-30 17:00:00,MAITRI,-3.2,939.0,36.5,325.0,83.0
2016-10-30 18:00:00,MAITRI,-1.6,938.5,34.2,305.0,50.0
2016-10-30 19:00:00,MAITRI,-1.9,938.7,35.7,306.0,49.0
2016-10-30 20:00:00,MAITRI,-1.9,939.3,35.7,310.0,46.0
2016-10-30 21:00:00,MAITRI,-2.1,940.1,31.1,304.0,47.0
2016-10-30 22:00:00,MAITRI,-2.5,941.3,26.1,302.0,50.0
2016-10-30 23:00:00,MAITRI,-2.7,942.1,26.2,300.0,49.0
2016-10-31 00:00:00,MAITRI,-3.6,943.3,25.7,306.0,56.0
2016-10-31 01:00:00,MAITRI,-3.6,943.2,36.8,310.0,45.0
2016-10-31 02:00:00,MAITRI,-3.9,943.3,40.3,322.0,44.0
2016-10-31 03:00:00,MAITRI,-3.4,943.1,40.0,320.0,40.0
2016-10-31 04:00:00,MAITRI,-2.4,943.3,42.9,315.0,37.0
2016-10-31 05:00:00,MAITRI,-1.6,943.5,49.1,313.0,36.0
2016-10-31 06:00:00,MAITRI,-1.7,942.9,48.5,311.0,38.0
2016-10-31 07:00:00,MAITRI,-2.0,942.8,50.3,311.0,48.0
2016-10-31 08:00:00,MAITRI,-2.2,944.2,44.1,308.0,55.0
2016-10-31 09:00:00,MAITRI,-2.3,945.9,42.1,303.0,60.0
2016-10-31 10:00:00,MAITRI,-2.6,948.3,34.6,296.0,67.0
2016-10-31 11:00:00,MAITRI,-3.3,950.9,32.4,280.0,81.0
2016-10-31 12:00:00,MAITRI,-3.3,952.4,35.4,303.0,73.0
2016-10-31 13:00:00,MAITRI,-3.8,955.1,34.5,294.0,76.0
2016-10-31 14:00:00,MAITRI,-4.3,956.9,29.9,293.0,82.0
2016-10-31 15:00:00,MAITRI,-4.9,958.8,29.9,293.0,85.0
2016-10-31 16:00:00,MAITRI,-5.3,960.4,28.3,291.0,85.0
2016-10-31 17:00:00,MAITRI,-5.1,961.7,27.9,297.0,76.0
2016-10-31 18:00:00,MAITRI,-5.5,963.0,28.7,295.0,77.0
2016-10-31 19:00:00,MAITRI,-5.2,964.8,24.1,288.0,71.0
2016-10-31 20:00:00,MAITRI,-4.6,966.1,28.6,299.0,68.0
2016-10-31 21:00:00,MAITRI,-4.2,966.9,30.2,309.0,68.0
2016-10-31 22:00:00,MAITRI,-4.0,967.8,33.0,307.0,58.0
2016-10-31 23:00:00,MAITRI,-4.0,968.6,36.4,310.0,55.0
2016-11-01 00:00:00,MAITRI,-3.8,969.4,32.6,310.0,46.0
2016-11-01 01:00:00,MAITRI,-3.9,970.0,31.9,314.0,44.0
2016-11-01 02:00:00,MAITRI,-5.0,970.8,30.6,335.0,46.0
2016-11-01 03:00:00,MAITRI,-5.1,971.5,34.4,341.0,41.0
2016-11-01 04:00:00,MAITRI,-4.8,972.4,33.5,345.0,38.0
2016-11-01 05:00:00,MAITRI,-4.8,973.2,35.9,340.0,41.0
2016-11-01 06:00:00,MAITRI,-5.5,973.8,33.0,347.0,50.0
2016-11-01 07:00:00,MAITRI,-3.9,974.6,35.8,343.0,43.0
2016-11-01 08:00:00,MAITRI,-2.9,975.1,32.8,335.0,42.0
2016-11-01 09:00:00,MAITRI,-1.8,976.0,28.4,301.0,42.0
2016-11-01 10:00:00,MAITRI,-1.1,976.9,31.1,309.0,43.0
2016-11-01 11:00:00,MAITRI,-1.0,977.4,29.6,304.0,42.0
2016-11-01 12:00:00,MAITRI,-0.8,978.2,27.2,298.0,41.0
2016-11-01 13:00:00,MAITRI,-0.4,978.4,29.6,291.0,40.0
2016-11-01 14:00:00,MAITRI,-0.7,979.1,30.0,278.0,46.0
2016-11-01 15:00:00,MAITRI,-1.5,979.7,28.0,290.0,52.0
2016-11-01 16:00:00,MAITRI,-2.3,980.4,27.5,287.0,56.0
2016-11-01 17:00:00,MAITRI,-2.5,981.0,21.8,296.0,59.0
2016-11-01 18:00:00,MAITRI,-2.9,981.4,21.4,290.0,59.0
2016-11-01 19:00:00,MAITRI,-3.2,981.7,17.3,300.0,63.0
2016-11-01 20:00:00,MAITRI,-3.2,981.8,22.4,335.0,55.0
2016-11-01 21:00:00,MAITRI,-3.9,981.8,23.9,337.0,51.0
2016-11-01 22:00:00,MAITRI,-5.4,981.4,27.8,358.0,51.0
2016-11-01 23:00:00,MAITRI,-6.4,981.3,30.6,356.0,46.0
2016-11-02 00:00:00,MAITRI,-6.7,981.2,33.3,352.0,38.0
2016-11-02 01:00:00,MAITRI,-7.2,981.0,31.3,352.0,39.0
2016-11-02 02:00:00,MAITRI,-7.1,981.2,30.1,351.0,36.0
2016-11-02 03:00:00,MAITRI,-7.9,981.1,29.6,352.0,37.0
2016-11-02 04:00:00,MAITRI,-7.7,980.8,30.8,347.0,36.0
2016-11-02 05:00:00,MAITRI,-7.4,981.0,28.6,351.0,39.0
2016-11-02 06:00:00,MAITRI,-6.9,981.0,27.0,352.0,42.0
2016-11-02 07:00:00,MAITRI,-5.6,980.5,26.0,347.0,38.0
2016-11-02 08:00:00,MAITRI,-5.0,980.5,27.0,349.0,43.0
2016-11-02 09:00:00,MAITRI,-4.3,980.0,27.3,345.0,43.0
2016-11-02 10:00:00,MAITRI,-3.3,979.8,22.4,345.0,42.0
2016-11-02 11:00:00,MAITRI,-2.3,979.6,16.8,308.0,37.0
2016-11-02 12:00:00,MAITRI,-1.8,979.0,17.5,278.0,32.0
2016-11-02 13:00:00,MAITRI,-1.6,978.7,21.6,296.0,33.0
2016-11-02 14:00:00,MAITRI,-1.5,978.3,20.1,296.0,34.0
2016-11-02 15:00:00,MAITRI,-1.8,977.9,20.2,281.0,36.0
2016-11-02 16:00:00,MAITRI,-1.8,977.7,15.9,210.0,42.0
2016-11-02 17:00:00,MAITRI,-2.8,977.4,16.0,332.0,47.0
2016-11-02 18:00:00,MAITRI,-3.6,977.2,18.5,235.0,56.0
2016-11-02 19:00:00,MAITRI,-5.0,977.1,14.8,295.0,60.0
2016-11-02 20:00:00,MAITRI,-5.6,976.9,22.1,333.0,49.0
2016-11-02 21:00:00,MAITRI,-6.1,976.9,23.7,325.0,48.0
2016-11-02 22:00:00,MAITRI,-6.2,976.3,24.0,342.0,45.0
2016-11-02 23:00:00,MAITRI,-6.6,976.3,24.1,347.0,46.0
2016-11-03 00:00:00,MAITRI,-6.9,976.2,25.3,340.0,48.0
2016-11-03 01:00:00,MAITRI,-6.9,975.9,26.7,342.0,47.0
2016-11-03 02:00:00,MAITRI,-6.6,975.7,24.9,349.0,49.0
2016-11-03 03:00:00,MAITRI,-6.6,975.3,23.8,349.0,47.0
2016-11-03 04:00:00,MAITRI,-6.8,974.7,27.1,352.0,44.0
2016-11-03 05:00:00,MAITRI,-5.9,974.0,24.5,352.0,41.0
2016-11-03 06:00:00,MAITRI,-6.1,973.4,28.1,357.0,42.0
2016-11-03 07:00:00,MAITRI,-5.8,973.0,28.4,352.0,39.0
2016-11-03 08:00:00,MAITRI,-4.7,973.0,25.8,351.0,39.0
2016-11-03 09:00:00,MAITRI,-3.4,972.6,24.0,341.0,40.0
2016-11-03 10:00:00,MAITRI,-1.6,972.4,22.8,287.0,36.0
2016-11-03 11:00:00,MAITRI,-1.1,972.1,18.6,306.0,39.0
2016-11-03 12:00:00,MAITRI,-0.8,972.0,20.2,262.0,42.0
2016-11-03 13:00:00,MAITRI,0.0,971.5,18.6,175.0,46.0
2016-11-03 14:00:00,MAITRI,0.0,971.3,24.7,247.0,44.0
2016-11-03 15:00:00,MAITRI,-0.2,971.2,24.8,252.0,46.0
2016-11-03 16:00:00,MAITRI,-1.7,971.3,17.5,216.0,57.0
2016-11-03 17:00:00,MAITRI,-2.2,971.3,20.1,262.0,57.0
2016-11-03 18:00:00,MAITRI,-2.6,971.8,21.2,247.0,62.0
2016-11-03 19:00:00,MAITRI,-3.5,972.4,17.1,286.0,63.0
2016-11-03 20:00:00,MAITRI,-3.9,973.1,19.9,292.0,61.0
2016-11-03 21:00:00,MAITRI,-4.5,973.8,21.1,281.0,63.0
2016-11-03 22:00:00,MAITRI,-4.9,974.4,21.3,312.0,65.0
2016-11-03 23:00:00,MAITRI,-5.2,974.9,25.8,287.0,54.0
2016-11-04 00:00:00,MAITRI,-4.8,975.0,27.6,294.0,55.0
2016-11-04 01:00:00,MAITRI,-4.9,975.3,30.9,308.0,57.0
2016-11-04 02:00:00,MAITRI,-5.2,975.5,32.8,315.0,58.0
2016-11-04 03:00:00,MAITRI,-4.8,976.3,29.7,292.0,57.0
2016-11-04 04:00:00,MAITRI,-4.8,976.9,28.7,291.0,52.0
2016-11-04 05:00:00,MAITRI,-4.5,977.4,30.3,302.0,45.0
2016-11-04 06:00:00,MAITRI,-4.0,977.4,28.5,297.0,43.0
2016-11-04 07:00:00,MAITRI,-3.6,977.7,27.9,292.0,43.0
2016-11-04 08:00:00,MAITRI,-2.7,977.8,24.1,297.0,46.0
2016-11-04 09:00:00,MAITRI,-2.6,977.7,29.5,292.0,45.0
2016-11-04 10:00:00,MAITRI,-1.6,977.5,29.4,276.0,40.0
2016-11-04 11:00:00,MAITRI,-1.8,977.1,27.4,287.0,43.0
2016-11-04 12:00:00,MAITRI,-1.5,976.8,25.4,282.0,42.0
2016-11-04 13:00:00,MAITRI,-0.9,976.3,25.0,279.0,41.0
2016-11-04 14:00:00,MAITRI,-0.1,975.8,22.5,250.0,41.0
2016-11-04 15:00:00,MAITRI,-0.7,975.3,18.4,242.0,46.0
2016-11-04 16:00:00,MAITRI,-0.7,974.7,18.4,268.0,45.0
2016-11-04 17:00:00,MAITRI,-1.9,974.1,16.7,276.0,49.0
2016-11-04 18:00:00,MAITRI,-1.9,973.6,19.3,291.0,50.0
2016-11-04 19:00:00,MAITRI,-2.2,973.1,18.6,327.0,53.0
2016-11-04 20:00:00,MAITRI,-2.4,972.3,25.7,338.0,48.0
2016-11-04 21:00:00,MAITRI,-2.1,972.0,24.4,311.0,47.0
2016-11-04 22:00:00,MAITRI,-1.7,971.5,29.8,308.0,43.0
2016-11-04 23:00:00,MAITRI,-2.0,971.2,31.5,309.0,46.0
2016-11-05 00:00:00,MAITRI,-2.0,971.2,30.6,306.0,45.0
2016-11-05 01:00:00,MAITRI,-2.5,971.6,30.1,301.0,42.0
2016-11-05 02:00:00,MAITRI,-2.9,971.8,31.0,304.0,41.0
2016-11-05 03:00:00,MAITRI,-3.0,972.1,30.4,304.0,39.0
2016-11-05 04:00:00,MAITRI,-2.6,972.2,28.4,294.0,37.0
2016-11-05 05:00:00,MAITRI,-2.9,971.9,22.6,287.0,38.0
2016-11-05 06:00:00,MAITRI,-2.6,971.5,26.3,295.0,42.0
2016-11-05 07:00:00,MAITRI,-1.7,971.0,24.1,290.0,39.0
2016-11-05 08:00:00,MAITRI,-1.4,970.9,22.6,259.0,41.0
2016-11-05 09:00:00,MAITRI,-1.0,970.7,25.3,282.0,37.0
2016-11-05 10:00:00,MAITRI,-0.1,970.2,29.2,266.0,34.0
2016-11-05 11:00:00,MAITRI,0.9,969.8,20.1,233.0,40.0
2016-11-05 12:00:00,MAITRI,1.3,969.3,21.0,216.0,42.0
2016-11-05 13:00:00,MAITRI,1.6,968.8,22.1,265.0,44.0
2016-11-05 14:00:00,MAITRI,1.9,968.1,29.2,292.0,42.0
2016-11-05 15:00:00,MAITRI,1.5,967.2,29.4,301.0,45.0
2016-11-05 16:00:00,MAITRI,1.2,966.7,30.7,302.0,44.0
2016-11-05 17:00:00,MAITRI,0.8,966.1,28.2,298.0,45.0
2016-11-05 18:00:00,MAITRI,0.1,966.0,27.7,288.0,43.0
2016-11-05 19:00:00,MAITRI,-0.5,965.6,28.9,290.0,43.0
2016-11-05 20:00:00,MAITRI,-0.8,965.1,36.6,310.0,35.0
2016-11-05 21:00:00,MAITRI,-1.4,965.3,32.0,302.0,33.0
2016-11-05 22:00:00,MAITRI,-1.9,965.1,36.3,308.0,32.0
2016-11-05 23:00:00,MAITRI,-2.9,965.4,36.7,304.0,34.0
2016-11-06 00:00:00,MAITRI,-3.7,965.5,38.0,305.0,35.0
2016-11-06 01:00:00,MAITRI,-4.5,965.6,34.2,306.0,38.0
2016-11-06 02:00:00,MAITRI,-4.8,965.8,37.5,308.0,34.0
2016-11-06 03:00:00,MAITRI,-4.8,965.7,43.0,309.0,32.0
2016-11-06 04:00:00,MAITRI,-4.9,965.9,32.5,301.0,36.0
2016-11-06 05:00:00,MAITRI,-4.9,966.3,41.5,293.0,35.0
2016-11-06 06:00:00,MAITRI,-4.9,966.5,38.8,291.0,34.0
2016-11-06 07:00:00,MAITRI,-5.0,967.1,37.1,292.0,37.0
2016-11-06 08:00:00,MAITRI,-4.8,967.2,35.4,290.0,36.0
2016-11-06 09:00:00,MAITRI,-5.1,967.5,35.7,285.0,35.0
2016-11-06 10:00:00,MAITRI,-5.1,966.9,39.5,287.0,36.0
2016-11-06 11:00:00,MAITRI,-5.0,967.1,35.6,283.0,39.0
2016-11-06 12:00:00,MAITRI,-5.0,967.3,35.6,279.0,43.0
2016-11-06 13:00:00,MAITRI,-4.9,967.7,29.5,279.0,47.0
2016-11-06 14:00:00,MAITRI,-4.9,967.3,32.0,281.0,45.0
2016-11-06 15:00:00,MAITRI,-4.7,966.8,29.4,110.0,43.0
2016-11-06 16:00:00,MAITRI,-4.9,966.8,28.3,113.0,45.0
2016-11-06 17:00:00,MAITRI,-5.2,967.2,25.4,106.0,47.0
2016-11-06 18:00:00,MAITRI,-5.6,967.2,25.2,115.0,50.0
2016-11-06 19:00:00,MAITRI,-5.8,967.3,26.2,112.0,49.0
2016-11-06 20:00:00,MAITRI,-6.3,967.3,26.0,110.0,51.0
2016-11-06 21:00:00,MAITRI,-6.4,967.6,26.5,113.0,52.0
2016-11-06 22:00:00,MAITRI,-6.8,967.9,28.0,114.0,53.0
2016-11-06 23:00:00,MAITRI,-7.3,968.1,27.9,114.0,55.0
2016-11-07 00:00:00,MAITRI,-7.4,968.4,24.9,114.0,57.0
2016-11-07 01:00:00,MAITRI,-7.6,968.7,26.0,111.0,57.0
2016-11-07 02:00:00,MAITRI,-7.9,968.8,26.9,116.0,61.0
2016-11-07 03:00:00,MAITRI,-8.0,968.7,29.2,115.0,54.0
2016-11-07 04:00:00,MAITRI,-8.2,968.5,33.8,115.0,50.0
2016-11-07 05:00:00,MAITRI,-8.3,969.0,30.9,120.0,52.0
2016-11-07 06:00:00,MAITRI,-8.3,969.3,31.0,121.0,51.0
2016-11-07 07:00:00,MAITRI,-8.1,969.7,28.1,122.0,52.0
2016-11-07 08:00:00,MAITRI,-7.8,969.7,32.7,118.0,51.0
2016-11-07 09:00:00,MAITRI,-7.4,970.1,29.8,118.0,53.0
2016-11-07 10:00:00,MAITRI,-7.0,970.1,27.4,113.0,55.0
2016-11-07 11:00:00,MAITRI,-6.6,970.1,30.4,113.0,57.0
2016-11-07 12:00:00,MAITRI,-6.1,969.8,28.8,112.0,57.0
2016-11-07 13:00:00,MAITRI,-5.6,969.4,26.5,112.0,55.0
2016-11-07 14:00:00,MAITRI,-5.3,969.0,26.2,112.0,54.0
2016-11-07 15:00:00,MAITRI,-5.4,968.7,28.8,103.0,57.0
2016-11-07 16:00:00,MAITRI,-5.6,968.5,25.8,104.0,59.0
2016-11-07 17:00:00,MAITRI,-5.4,968.3,23.6,105.0,58.0
2016-11-07 18:00:00,MAITRI,-5.3,967.8,23.4,111.0,59.0
2016-11-07 19:00:00,MAITRI,-5.8,967.6,24.1,112.0,58.0
2016-11-07 20:00:00,MAITRI,-5.9,967.5,24.3,114.0,64.0
2016-11-07 21:00:00,MAITRI,-6.2,967.2,21.6,115.0,71.0
2016-11-07 22:00:00,MAITRI,-6.2,966.9,24.0,111.0,63.0
2016-11-07 23:00:00,MAITRI,-6.6,966.7,26.3,117.0,61.0
2016-11-08 00:00:00,MAITRI,-6.8,966.9,24.5,109.0,62.0
2016-11-08 01:00:00,MAITRI,-6.9,966.8,24.3,104.0,59.0
2016-11-08 02:00:00,MAITRI,-7.5,966.1,25.5,114.0,64.0
2016-11-08 03:00:00,MAITRI,-7.4,966.0,27.2,111.0,62.0
2016-11-08 04:00:00,MAITRI,-7.5,965.9,25.4,110.0,64.0
2016-11-08 05:00:00,MAITRI,-7.3,965.9,25.8,116.0,63.0
2016-11-08 06:00:00,MAITRI,-7.1,965.7,25.2,115.0,61.0
2016-11-08 07:00:00,MAITRI,-6.9,965.6,26.5,125.0,68.0
2016-11-08 08:00:00,MAITRI,-6.3,965.6,25.5,121.0,65.0
2016-11-08 09:00:00,MAITRI,-5.8,965.4,27.1,120.0,59.0
2016-11-08 10:00:00,MAITRI,-5.6,965.6,27.3,118.0,58.0
2016-11-08 11:00:00,MAITRI,-5.5,965.7,26.4,117.0,60.0
2016-11-08 12:00:00,MAITRI,-5.1,965.5,27.7,113.0,55.0
2016-11-08 13:00:00,MAITRI,-5.1,965.5,25.5,111.0,56.0
2016-11-08 14:00:00,MAITRI,-5.1,965.6,24.9,104.0,57.0
2016-11-08 15:00:00,MAITRI,-5.2,965.3,24.2,111.0,55.0
2016-11-08 16:00:00,MAITRI,-5.2,965.0,24.5,112.0,54.0
2016-11-08 17:00:00,MAITRI,-5.2,965.1,21.2,114.0,55.0
2016-11-08 18:00:00,MAITRI,-5.6,965.3,22.8,101.0,54.0
2016-11-08 19:00:00,MAITRI,-6.0,965.7,22.5,105.0,55.0
2016-11-08 20:00:00,MAITRI,-6.4,966.0,19.0,113.0,60.0
2016-11-08 21:00:00,MAITRI,-6.5,966.4,19.4,115.0,60.0
2016-11-08 22:00:00,MAITRI,-6.6,966.6,15.5,120.0,60.0
2016-11-08 23:00:00,MAITRI,-6.7,966.9,18.2,123.0,57.0
2016-11-09 00:00:00,MAITRI,-6.8,967.0,20.6,117.0,55.0
2016-11-09 01:00:00,MAITRI,-7.0,967.1,21.3,116.0,53.0
2016-11-09 02:00:00,MAITRI,-7.1,967.4,22.1,117.0,51.0
2016-11-09 03:00:00,MAITRI,-7.2,967.7,20.2,121.0,48.0
2016-11-09 04:00:00,MAITRI,-6.9,968.0,21.4,120.0,47.0
2016-11-09 05:00:00,MAITRI,-6.5,968.7,24.9,113.0,43.0
2016-11-09 06:00:00,MAITRI,-6.1,969.6,24.5,118.0,43.0
2016-11-09 07:00:00,MAITRI,-5.8,970.2,24.9,114.0,46.0
2016-11-09 08:00:00,MAITRI,-5.3,970.6,24.6,116.0,47.0
2016-11-09 09:00:00,MAITRI,-4.9,971.4,23.6,114.0,48.0
2016-11-09 10:00:00,MAITRI,-4.6,972.1,23.4,104.0,48.0
2016-11-09 11:00:00,MAITRI,-4.3,972.4,24.4,98.0,45.0
2016-11-09 12:00:00,MAITRI,-4.2,972.9,26.4,97.0,45.0
2016-11-09 13:00:00,MAITRI,-4.3,973.5,27.1,104.0,45.0
2016-11-09 14:00:00,MAITRI,-4.1,973.8,25.9,104.0,48.0
2016-11-09 15:00:00,MAITRI,-4.2,974.3,23.2,103.0,50.0
