date,station_code,item_code,category,item_name,quantity,unit,minimum_required,daily_usage,days_remaining,resupply_event,resupply_quantity,inventory_status,data_source
2016-11-25,MAITRI,MED-M01,MEDICAL,Medical Supplies,370.65,units,300,0.15,2471.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-25,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,119.2,units,150,0.2,596.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-25,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-26,MAITRI,FOOD-M01,FOOD,Food Supplies,1015.0,kg,1200,2.5,406.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-26,MAITRI,MED-M01,MEDICAL,Medical Supplies,370.5,units,300,0.15,2470.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-26,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,119.0,units,150,0.2,595.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-26,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-27,MAITRI,FOOD-M01,FOOD,Food Supplies,1012.5,kg,1200,2.5,405.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-27,MAITRI,MED-M01,MEDICAL,Medical Supplies,370.35,units,300,0.15,2469.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-27,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,118.8,units,150,0.2,594.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-27,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-28,MAITRI,FOOD-M01,FOOD,Food Supplies,1010.0,kg,1200,2.5,404.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-28,MAITRI,MED-M01,MEDICAL,Medical Supplies,370.2,units,300,0.15,2468.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-28,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,118.6,units,150,0.2,592.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-28,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-29,MAITRI,FOOD-M01,FOOD,Food Supplies,1007.5,kg,1200,2.5,403.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-29,MAITRI,MED-M01,MEDICAL,Medical Supplies,370.05,units,300,0.15,2467.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-29,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,118.39999999999999,units,150,0.2,591.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-29,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-11-30,MAITRI,FOOD-M01,FOOD,Food Supplies,1005.0,kg,1200,2.5,402.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-30,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.9,units,300,0.15,2466.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-11-30,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,118.2,units,150,0.2,591.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-11-30,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-01,MAITRI,FOOD-M01,FOOD,Food Supplies,1002.5,kg,1200,2.5,401.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-01,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.75,units,300,0.15,2465.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-01,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,118.0,units,150,0.2,590.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-01,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-02,MAITRI,FOOD-M01,FOOD,Food Supplies,1000.0,kg,1200,2.5,400.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-02,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.6,units,300,0.15,2464.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-02,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,117.8,units,150,0.2,589.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-02,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-03,MAITRI,FOOD-M01,FOOD,Food Supplies,997.5,kg,1200,2.5,399.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-03,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.45,units,300,0.15,2463.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-03,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,117.6,units,150,0.2,587.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-03,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-04,MAITRI,FOOD-M01,FOOD,Food Supplies,995.0,kg,1200,2.5,398.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-04,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.3,units,300,0.15,2462.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-04,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,117.39999999999999,units,150,0.2,586.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-04,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-05,MAITRI,FOOD-M01,FOOD,Food Supplies,992.5,kg,1200,2.5,397.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-05,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.15,units,300,0.15,2461.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-05,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,117.2,units,150,0.2,586.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-05,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-06,MAITRI,FOOD-M01,FOOD,Food Supplies,990.0,kg,1200,2.5,396.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-06,MAITRI,MED-M01,MEDICAL,Medical Supplies,369.0,units,300,0.15,2460.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-06,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,117.0,units,150,0.2,585.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-06,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-07,MAITRI,FOOD-M01,FOOD,Food Supplies,987.5,kg,1200,2.5,395.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-07,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.85,units,300,0.15,2459.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-07,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,116.8,units,150,0.2,584.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-07,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-08,MAITRI,FOOD-M01,FOOD,Food Supplies,985.0,kg,1200,2.5,394.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-08,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.7,units,300,0.15,2458.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-08,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,116.6,units,150,0.2,582.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-08,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-09,MAITRI,FOOD-M01,FOOD,Food Supplies,982.5,kg,1200,2.5,393.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-09,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.55,units,300,0.15,2457.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-09,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,116.39999999999999,units,150,0.2,581.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-09,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-10,MAITRI,FOOD-M01,FOOD,Food Supplies,980.0,kg,1200,2.5,392.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-10,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.4,units,300,0.15,2456.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-10,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,116.2,units,150,0.2,581.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-10,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-11,MAITRI,FOOD-M01,FOOD,Food Supplies,977.5,kg,1200,2.5,391.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-11,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.25,units,300,0.15,2455.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-11,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,116.0,units,150,0.2,580.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-11,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-12,MAITRI,FOOD-M01,FOOD,Food Supplies,975.0,kg,1200,2.5,390.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-12,MAITRI,MED-M01,MEDICAL,Medical Supplies,368.1,units,300,0.15,2454.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-12,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,115.8,units,150,0.2,579.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-12,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-13,MAITRI,FOOD-M01,FOOD,Food Supplies,972.5,kg,1200,2.5,389.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-13,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.95,units,300,0.15,2453.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-13,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,115.6,units,150,0.2,577.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-13,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-14,MAITRI,FOOD-M01,FOOD,Food Supplies,970.0,kg,1200,2.5,388.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-14,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.8,units,300,0.15,2452.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-14,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,115.39999999999999,units,150,0.2,576.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-14,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-15,MAITRI,FOOD-M01,FOOD,Food Supplies,967.5,kg,1200,2.5,387.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-15,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.65,units,300,0.15,2451.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-15,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,115.2,units,150,0.2,576.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-15,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-16,MAITRI,FOOD-M01,FOOD,Food Supplies,965.0,kg,1200,2.5,386.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-16,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.5,units,300,0.15,2450.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-16,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,115.0,units,150,0.2,575.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-16,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-17,MAITRI,FOOD-M01,FOOD,Food Supplies,962.5,kg,1200,2.5,385.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-17,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.35,units,300,0.15,2449.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-17,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,114.8,units,150,0.2,574.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-17,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-18,MAITRI,FOOD-M01,FOOD,Food Supplies,960.0,kg,1200,2.5,384.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-18,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.2,units,300,0.15,2448.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-18,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,114.6,units,150,0.2,572.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-18,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2016-12-19,MAITRI,FOOD-M01,FOOD,Food Supplies,957.5,kg,1200,2.5,383.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-19,MAITRI,MED-M01,MEDICAL,Medical Supplies,367.05,units,300,0.15,2447.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2016-12-19,MAITRI,SPR-M01,SPARES,Mechanical Spare Parts,114.39999999999999,units,150,0.2,571.9999999999999,False,0.0,LOW,SIMULATED_OPERATIONAL
2016-12-19,MAITRI,BAT-M01,SPARES,Battery Components,25.2,units,100,0.5,50.4,True,25.2,CRITICAL,SIMULATED_OPERATIONAL
2026-01-01,BHARATI,FOOD-B01,FOOD,Food Supplies,2250.0,kg,1400,3.0,750.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-01,BHARATI,MED-B01,MEDICAL,Medical Supplies,510.0,units,300,0.15,3400.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-01,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,128.0,units,150,0.25,512.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-01,BHARATI,WTR-B01,WATER,Water Treatment Supplies,95.0,units,120,0.35,271.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-02,BHARATI,FOOD-B01,FOOD,Food Supplies,2247.0,kg,1400,3.0,749.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-02,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.85,units,300,0.15,3399.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-02,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,127.75,units,150,0.25,511.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-02,BHARATI,WTR-B01,WATER,Water Treatment Supplies,94.65,units,120,0.35,270.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-03,BHARATI,FOOD-B01,FOOD,Food Supplies,2244.0,kg,1400,3.0,748.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-03,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.7,units,300,0.15,3398.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-03,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,127.5,units,150,0.25,510.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-03,BHARATI,WTR-B01,WATER,Water Treatment Supplies,94.3,units,120,0.35,269.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-04,BHARATI,FOOD-B01,FOOD,Food Supplies,2241.0,kg,1400,3.0,747.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-04,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.55,units,300,0.15,3397.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-04,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,127.25,units,150,0.25,509.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-04,BHARATI,WTR-B01,WATER,Water Treatment Supplies,93.95,units,120,0.35,268.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-05,BHARATI,FOOD-B01,FOOD,Food Supplies,2238.0,kg,1400,3.0,746.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-05,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.4,units,300,0.15,3396.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-05,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,127.0,units,150,0.25,508.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-05,BHARATI,WTR-B01,WATER,Water Treatment Supplies,93.6,units,120,0.35,267.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-06,BHARATI,FOOD-B01,FOOD,Food Supplies,2235.0,kg,1400,3.0,745.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-06,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.25,units,300,0.15,3395.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-06,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,126.75,units,150,0.25,507.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-06,BHARATI,WTR-B01,WATER,Water Treatment Supplies,93.25,units,120,0.35,266.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-07,BHARATI,FOOD-B01,FOOD,Food Supplies,2232.0,kg,1400,3.0,744.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-07,BHARATI,MED-B01,MEDICAL,Medical Supplies,509.1,units,300,0.15,3394.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-07,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,126.5,units,150,0.25,506.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-07,BHARATI,WTR-B01,WATER,Water Treatment Supplies,92.9,units,120,0.35,265.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-08,BHARATI,FOOD-B01,FOOD,Food Supplies,2229.0,kg,1400,3.0,743.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-08,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.95,units,300,0.15,3393.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-08,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,126.25,units,150,0.25,505.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-08,BHARATI,WTR-B01,WATER,Water Treatment Supplies,92.55,units,120,0.35,264.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-09,BHARATI,FOOD-B01,FOOD,Food Supplies,2226.0,kg,1400,3.0,742.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-09,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.8,units,300,0.15,3392.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-09,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,126.0,units,150,0.25,504.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-09,BHARATI,WTR-B01,WATER,Water Treatment Supplies,92.2,units,120,0.35,263.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-10,BHARATI,FOOD-B01,FOOD,Food Supplies,2223.0,kg,1400,3.0,741.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-10,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.65,units,300,0.15,3391.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-10,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,125.75,units,150,0.25,503.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-10,BHARATI,WTR-B01,WATER,Water Treatment Supplies,91.85,units,120,0.35,262.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-11,BHARATI,FOOD-B01,FOOD,Food Supplies,2220.0,kg,1400,3.0,740.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-11,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.5,units,300,0.15,3390.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-11,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,125.5,units,150,0.25,502.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-11,BHARATI,WTR-B01,WATER,Water Treatment Supplies,91.5,units,120,0.35,261.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-12,BHARATI,FOOD-B01,FOOD,Food Supplies,2217.0,kg,1400,3.0,739.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-12,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.35,units,300,0.15,3389.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-12,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,125.25,units,150,0.25,501.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-12,BHARATI,WTR-B01,WATER,Water Treatment Supplies,91.15,units,120,0.35,260.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-13,BHARATI,FOOD-B01,FOOD,Food Supplies,2214.0,kg,1400,3.0,738.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-13,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.2,units,300,0.15,3388.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-13,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,125.0,units,150,0.25,500.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-13,BHARATI,WTR-B01,WATER,Water Treatment Supplies,90.8,units,120,0.35,259.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-14,BHARATI,FOOD-B01,FOOD,Food Supplies,2211.0,kg,1400,3.0,737.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-14,BHARATI,MED-B01,MEDICAL,Medical Supplies,508.05,units,300,0.15,3387.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-14,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,124.75,units,150,0.25,499.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-14,BHARATI,WTR-B01,WATER,Water Treatment Supplies,90.45,units,120,0.35,258.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-15,BHARATI,FOOD-B01,FOOD,Food Supplies,2208.0,kg,1400,3.0,736.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-15,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.9,units,300,0.15,3386.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-15,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,124.5,units,150,0.25,498.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-15,BHARATI,WTR-B01,WATER,Water Treatment Supplies,90.1,units,120,0.35,257.42857142857144,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-16,BHARATI,FOOD-B01,FOOD,Food Supplies,2205.0,kg,1400,3.0,735.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-16,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.75,units,300,0.15,3385.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-16,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,124.25,units,150,0.25,497.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-16,BHARATI,WTR-B01,WATER,Water Treatment Supplies,123.0,units,120,0.35,351.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-17,BHARATI,FOOD-B01,FOOD,Food Supplies,2202.0,kg,1400,3.0,734.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-17,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.6,units,300,0.15,3384.0000000000005,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-17,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,124.0,units,150,0.25,496.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-17,BHARATI,WTR-B01,WATER,Water Treatment Supplies,122.65,units,120,0.35,350.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-18,BHARATI,FOOD-B01,FOOD,Food Supplies,2199.0,kg,1400,3.0,733.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-18,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.45,units,300,0.15,3383.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-18,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,123.75,units,150,0.25,495.0,False,0.0,LOW,SIMULATED_OPERATIONAL
2026-01-18,BHARATI,WTR-B01,WATER,Water Treatment Supplies,122.3,units,120,0.35,349.42857142857144,True,33.25,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-19,BHARATI,FOOD-B01,FOOD,Food Supplies,2196.0,kg,1400,3.0,732.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-19,BHARATI,MED-B01,MEDICAL,Medical Supplies,507.3,units,300,0.15,3382.0,False,0.0,AVAILABLE,SIMULATED_OPERATIONAL
2026-01-19,BHARATI,SPR-B01,SPARES,Mechanical Spare Parts,123.5,units,150,0.25,494.0,False,0.0,LOW,SIMULATED_OPERATIONAL
